gold_id,extractor_name,gold_kind,source_table,version,audit_pair_id,file,line,symbol,expected_present,expected_fact,match_key,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes
c_behavior_indicators-negative-005,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.12,latest-p011-v6.11-to-v6.12,.binddrift/worktrees/v6.12/include/linux/firmware.h,174,request_firmware_into_buf__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.12/include/linux/firmware.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""174"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""request_firmware_into_buf"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.12/include/linux/firmware.h"", ""evidence_line"": 174, ""evidence_text"": ""return -EINVAL;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""request_firmware_into_buf__negative_control_missing"", ""version"": ""v6.12""}",188087198f87c5e7f47cfa8717cb65b531a216f6be0193b912e4e9ef77129ae5,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-006,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.13,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.13/rust/helpers/err.c,12,rust_helper_IS_ERR__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.13/rust/helpers/err.c"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""12"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""rust_helper_IS_ERR"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.13/rust/helpers/err.c"", ""evidence_line"": 12, ""evidence_text"": ""return IS_ERR(ptr);"", ""indicator_type"": ""IS_ERR_CHECK""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""rust_helper_IS_ERR__negative_control_missing"", ""version"": ""v6.13""}",aaa17d7edc1ebed804a14bd31f745d7a00d5581caafdfa29c6cecd9964f10629,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-007,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.14,latest-p013-v6.13-to-v6.14,.binddrift/worktrees/v6.14/include/linux/fs.h,3713,kiocb_set_rw_flags__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.14/include/linux/fs.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""3713"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kiocb_set_rw_flags"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.14/include/linux/fs.h"", ""evidence_line"": 3713, ""evidence_text"": ""return -EOPNOTSUPP;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""kiocb_set_rw_flags__negative_control_missing"", ""version"": ""v6.14""}",244fdadea697f8ebf0eda533b577d933a895896faf75119bd31d30a93779e4e2,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-008,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.15,latest-p014-v6.14-to-v6.15,.binddrift/worktrees/v6.15/include/linux/firmware.h,142,firmware_request_nowarn__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.15/include/linux/firmware.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""142"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""firmware_request_nowarn"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.15/include/linux/firmware.h"", ""evidence_line"": 142, ""evidence_text"": ""return -EINVAL;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""firmware_request_nowarn__negative_control_missing"", ""version"": ""v6.15""}",4aa2bb910847bfd7d81b681c56d8a4d9de4e979c62af0a19960164c9945dae87,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-009,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.16,latest-p015-v6.15-to-v6.16,.binddrift/worktrees/v6.16/include/linux/clk.h,986,devm_clk_get_prepared__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.16/include/linux/clk.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""986"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""devm_clk_get_prepared"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.16/include/linux/clk.h"", ""evidence_line"": 986, ""evidence_text"": ""return NULL;"", ""indicator_type"": ""NULL_RETURN""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""devm_clk_get_prepared__negative_control_missing"", ""version"": ""v6.16""}",392772b5b20965a007bf324100c04536027264a7abeb968e73d649378039b10e,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-010,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.17,latest-p016-v6.16-to-v6.17,.binddrift/worktrees/v6.17/include/linux/acpi.h,70,acpi_alloc_fwnode_static__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.17/include/linux/acpi.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""70"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""acpi_alloc_fwnode_static"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.17/include/linux/acpi.h"", ""evidence_line"": 70, ""evidence_text"": ""return NULL;"", ""indicator_type"": ""NULL_RETURN""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""acpi_alloc_fwnode_static__negative_control_missing"", ""version"": ""v6.17""}",9c2aebd7c9cc7ab83c4ef6bb49a1e7c6d97173ad5e63bdb41843c8702a80b2d5,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-011,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.18,latest-p017-v6.17-to-v6.18,.binddrift/worktrees/v6.18/include/linux/acpi.h,1427,acpi_dev_get_property__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.18/include/linux/acpi.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""1427"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""acpi_dev_get_property"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.18/include/linux/acpi.h"", ""evidence_line"": 1427, ""evidence_text"": ""return -ENXIO;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""acpi_dev_get_property__negative_control_missing"", ""version"": ""v6.18""}",05029e38b52884f7c02303fc3583444eae25b4323a04b4bfab40d5b53768b99c,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-012,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.19,latest-p018-v6.18-to-v6.19,.binddrift/worktrees/v6.19/include/linux/acpi.h,1502,acpi_parse_spcr__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.19/include/linux/acpi.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""1502"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""acpi_parse_spcr"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.19/include/linux/acpi.h"", ""evidence_line"": 1502, ""evidence_text"": ""return -ENODEV;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""acpi_parse_spcr__negative_control_missing"", ""version"": ""v6.19""}",cb90c97ec978cdcc3163cffb1ad4f2c7a5556c77a11208d91908e3678788db6c,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-013,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.2,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.2/include/linux/slab.h,710,kmem_cache_zalloc__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.2/include/linux/slab.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""710"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kmem_cache_zalloc"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.2/include/linux/slab.h"", ""evidence_line"": 710, ""evidence_text"": ""return kmem_cache_alloc(k, flags | __GFP_ZERO);"", ""indicator_type"": ""ALLOC""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""kmem_cache_zalloc__negative_control_missing"", ""version"": ""v6.2""}",ba020813cd8a628d294c75a9f085c7aa524cbf9647934c95a67aa097ad082334,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-014,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.3,latest-p002-v6.2-to-v6.3,.binddrift/worktrees/v6.3/include/linux/slab.h,452,__kmalloc_index__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.3/include/linux/slab.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""452"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""__kmalloc_index"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.3/include/linux/slab.h"", ""evidence_line"": 452, ""evidence_text"": ""BUILD_BUG_ON_MSG(1, \""unexpected size in kmalloc_index()\"");"", ""indicator_type"": ""ALLOC""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""__kmalloc_index__negative_control_missing"", ""version"": ""v6.3""}",7427e06df486546c2c3266b4186a51dfff035c4d6a2ea073f3ce415cb9739af1,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-015,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.4,latest-p003-v6.3-to-v6.4,.binddrift/worktrees/v6.4/include/linux/slab.h,437,__kmalloc_index__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.4/include/linux/slab.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""437"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""__kmalloc_index"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.4/include/linux/slab.h"", ""evidence_line"": 437, ""evidence_text"": ""BUILD_BUG_ON_MSG(1, \""unexpected size in kmalloc_index()\"");"", ""indicator_type"": ""ALLOC""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""__kmalloc_index__negative_control_missing"", ""version"": ""v6.4""}",4402c4a82b61186fbb2a03a4fe37921651cd3cf3a62378c688274bccf31a4b65,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-016,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.5,latest-p004-v6.4-to-v6.5,.binddrift/worktrees/v6.5/include/linux/sched.h,1640,task_ppid_nr_ns__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.5/include/linux/sched.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""1640"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""task_ppid_nr_ns"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.5/include/linux/sched.h"", ""evidence_line"": 1640, ""evidence_text"": ""rcu_read_lock();"", ""indicator_type"": ""ATOMIC_CONTEXT""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""task_ppid_nr_ns__negative_control_missing"", ""version"": ""v6.5""}",77dd6ea4099a0b452143e3971ffe4b10e0c74b49819ee050842dbce9f4c7c022,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-017,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.6,latest-p005-v6.5-to-v6.6,.binddrift/worktrees/v6.6/include/linux/sched.h,1645,task_ppid_nr_ns__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.6/include/linux/sched.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""1645"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""task_ppid_nr_ns"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.6/include/linux/sched.h"", ""evidence_line"": 1645, ""evidence_text"": ""rcu_read_lock();"", ""indicator_type"": ""ATOMIC_CONTEXT""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""task_ppid_nr_ns__negative_control_missing"", ""version"": ""v6.6""}",77b96464dbb3febea4164ea6024484b3a2029583875a17332ef3bee006823347,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-018,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.7,latest-p006-v6.6-to-v6.7,.binddrift/worktrees/v6.7/include/kunit/test.h,455,kunit_kzalloc__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.7/include/kunit/test.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""455"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kunit_kzalloc"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.7/include/kunit/test.h"", ""evidence_line"": 455, ""evidence_text"": ""return kunit_kmalloc(test, size, gfp | __GFP_ZERO);"", ""indicator_type"": ""ALLOC""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""kunit_kzalloc__negative_control_missing"", ""version"": ""v6.7""}",eacebf78bf18788f0cb0e73a91906175f87be7a4812825371b6655c349016ab7,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-019,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.8,latest-p007-v6.7-to-v6.8,.binddrift/worktrees/v6.8/include/linux/errname.h,12,errname__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.8/include/linux/errname.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""12"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""errname"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.8/include/linux/errname.h"", ""evidence_line"": 12, ""evidence_text"": ""return NULL;"", ""indicator_type"": ""NULL_RETURN""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""errname__negative_control_missing"", ""version"": ""v6.8""}",76b7e2a3c3ef29b1d69b98c377a9984eb274249c6843cef2c4f924771082801e,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-020,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.9,latest-p008-v6.8-to-v6.9,.binddrift/worktrees/v6.9/include/linux/mdio.h,117,mdio_device_put__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.9/include/linux/mdio.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""117"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""mdio_device_put"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.9/include/linux/mdio.h"", ""evidence_line"": 117, ""evidence_text"": ""mdio_device_free(mdiodev);"", ""indicator_type"": ""FREE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""mdio_device_put__negative_control_missing"", ""version"": ""v6.9""}",d5db8970e388c909c73d905d81f9c47d7b79fdcdb70b21a494a46be4552cba63,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-021,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v7.0,latest-p019-v6.19-to-v7.0,.binddrift/worktrees/v7.0/include/linux/acpi.h,999,acpi_evaluate_dsm_typed__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v7.0/include/linux/acpi.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""999"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""acpi_evaluate_dsm_typed"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v7.0/include/linux/acpi.h"", ""evidence_line"": 999, ""evidence_text"": ""return NULL;"", ""indicator_type"": ""NULL_RETURN""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""acpi_evaluate_dsm_typed__negative_control_missing"", ""version"": ""v7.0""}",09e71a2351042f57785948b9ce01d8aca17f7725c345f1433e78e5c3b066a25c,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-022,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,HEAD_9207d47f966b,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/include/linux/acpi.h,1488,acpi_graph_get_next_endpoint__negative_control_missing,false,"{""file"": "".binddrift/worktrees/HEAD_9207d47f966b/include/linux/acpi.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""1488"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""acpi_graph_get_next_endpoint"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/HEAD_9207d47f966b/include/linux/acpi.h"", ""evidence_line"": 1488, ""evidence_text"": ""return ERR_PTR(-ENXIO);"", ""indicator_type"": ""ERR_PTR_RETURN""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""acpi_graph_get_next_endpoint__negative_control_missing"", ""version"": ""HEAD_9207d47f966b""}",02046f056e40cb476e823c1d5aea49892da33dd9f8946af7986458eebb2bae80,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-023,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.1,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.1/include/linux/slab.h,679,kmem_cache_zalloc__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""679"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kmem_cache_zalloc"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""evidence_line"": 679, ""evidence_text"": ""return kmem_cache_alloc(k, flags | __GFP_ZERO);"", ""indicator_type"": ""ALLOC""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""kmem_cache_zalloc__negative_control_missing"", ""version"": ""v6.1""}",f2e59215f5502fe80fa83330fe7314d8336a8f09adebe292b62cab162b819477,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-024,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.10,latest-p009-v6.9-to-v6.10,.binddrift/worktrees/v6.10/include/linux/phy.h,1838,phy_lock_mdio_bus__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.10/include/linux/phy.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""1838"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""phy_lock_mdio_bus"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.10/include/linux/phy.h"", ""evidence_line"": 1838, ""evidence_text"": ""mutex_lock(&phydev->mdio.bus->mdio_lock);"", ""indicator_type"": ""MAY_SLEEP""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""phy_lock_mdio_bus__negative_control_missing"", ""version"": ""v6.10""}",bc0b36e20489b3aaee0735c3e66556af68c73057e981ced66be9d9efdbd115d3,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-025,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.11,latest-p010-v6.10-to-v6.11,.binddrift/worktrees/v6.11/include/linux/phy.h,1746,fwnode_phy_find_device__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.11/include/linux/phy.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""1746"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""fwnode_phy_find_device"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.11/include/linux/phy.h"", ""evidence_line"": 1746, ""evidence_text"": ""return NULL;"", ""indicator_type"": ""NULL_RETURN""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""fwnode_phy_find_device__negative_control_missing"", ""version"": ""v6.11""}",e88b1b7171865fc844a3316cedae8a14e3f5a713befb22c35f2f810844b3710c,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
c_behavior_indicators-negative-026,c_behavior_indicators,behavior_indicator_negative_control,c_behavior_indicators,v6.12,latest-p011-v6.11-to-v6.12,.binddrift/worktrees/v6.12/include/linux/sched.h,1827,dup_user_cpus_ptr__negative_control_missing,false,"{""file"": "".binddrift/worktrees/v6.12/include/linux/sched.h"", ""gold_kind"": ""behavior_indicator_negative_control"", ""line"": ""1827"", ""negative_control"": ""reviewed source packet with intentionally absent fact identity"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""dup_user_cpus_ptr"", ""confidence"": 0.7, ""evidence_file"": "".binddrift/worktrees/v6.12/include/linux/sched.h"", ""evidence_line"": 1827, ""evidence_text"": ""return -EINVAL;"", ""indicator_type"": ""ERROR_CODE""}, ""source_table"": ""c_behavior_indicators"", ""symbol"": ""dup_user_cpus_ptr__negative_control_missing"", ""version"": ""v6.12""}",5d984eb042540a8e38acc19fae41d61dbe4219e9a3ef5911043d4c69393440e9,SHOULD_NOT_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_NOT_EXTRACT,"adjudicated independent negative control for lookup sanity, excluded from precision denominator"
